text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,location,language,profileImageURL
@DiamondBankHelp OK. Thanks,FALSE,0,DiamondBankHelp,8/4/2018 5:05,FALSE,1.02561E+18,1.02561E+18,7.83224E+17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Vangalee37,0,FALSE,FALSE,NA,NA,<f0><U+009F><U+0087><U+00B3><f0><U+009F><U+0087><U+00AC>,en,http://pbs.twimg.com/profile_images/1022517970541654018/sojH0qv5_normal.jpg
RT @DiamondBankHelp: @Vangalee37 Thank you for giving us a low down on what happened. Kindly provide the account details of the beneficiary…,FALSE,0,NA,8/4/2018 5:05,FALSE,NA,1.02561E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Vangalee37,1,TRUE,FALSE,NA,NA,<f0><U+009F><U+0087><U+00B3><f0><U+009F><U+0087><U+00AC>,en,http://pbs.twimg.com/profile_images/1022517970541654018/sojH0qv5_normal.jpg
RT @DiamondBankHelp: @Vangalee37 Thank you for bringing this to our attention. Please provide us details of the what transpired between you…,FALSE,0,NA,8/4/2018 4:43,FALSE,NA,1.0256E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Vangalee37,1,TRUE,FALSE,NA,NA,<f0><U+009F><U+0087><U+00B3><f0><U+009F><U+0087><U+00AC>,en,http://pbs.twimg.com/profile_images/1022517970541654018/sojH0qv5_normal.jpg
@DiamondBankHelp I'd be very happy if this matter is quickly treated and my money is returned. Thanks in anticipation.,FALSE,0,Vangalee37,8/4/2018 4:42,FALSE,1.0256E+18,1.0256E+18,953264065,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Vangalee37,0,FALSE,FALSE,NA,NA,<f0><U+009F><U+0087><U+00B3><f0><U+009F><U+0087><U+00AC>,en,http://pbs.twimg.com/profile_images/1022517970541654018/sojH0qv5_normal.jpg
@DiamondBankHelp  https://t.co/E4NIsG0Xgw,FALSE,0,Vangalee37,8/4/2018 4:40,FALSE,1.0256E+18,1.0256E+18,953264065,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Vangalee37,0,FALSE,FALSE,NA,NA,<f0><U+009F><U+0087><U+00B3><f0><U+009F><U+0087><U+00AC>,en,http://pbs.twimg.com/profile_images/1022517970541654018/sojH0qv5_normal.jpg
@DiamondBankHelp Here are the screenshots of my debit alert. https://t.co/5AwdSm12jM,FALSE,0,Vangalee37,8/4/2018 4:40,FALSE,1.0256E+18,1.0256E+18,953264065,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Vangalee37,0,FALSE,FALSE,NA,NA,<f0><U+009F><U+0087><U+00B3><f0><U+009F><U+0087><U+00AC>,en,http://pbs.twimg.com/profile_images/1022517970541654018/sojH0qv5_normal.jpg
@DiamondBankHelp  https://t.co/FUJ3Lx6QAF,FALSE,0,Vangalee37,8/4/2018 4:38,FALSE,1.0256E+18,1.0256E+18,953264065,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Vangalee37,0,FALSE,FALSE,NA,NA,<f0><U+009F><U+0087><U+00B3><f0><U+009F><U+0087><U+00AC>,en,http://pbs.twimg.com/profile_images/1022517970541654018/sojH0qv5_normal.jpg
@DiamondBankHelp  https://t.co/t7pT2gPUZv,FALSE,0,Vangalee37,8/4/2018 4:37,FALSE,1.0256E+18,1.0256E+18,953264065,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Vangalee37,0,FALSE,FALSE,NA,NA,<f0><U+009F><U+0087><U+00B3><f0><U+009F><U+0087><U+00AC>,en,http://pbs.twimg.com/profile_images/1022517970541654018/sojH0qv5_normal.jpg
@DiamondBankHelp  https://t.co/wD3p6GKHGZ,FALSE,0,Vangalee37,8/4/2018 4:36,FALSE,1.0256E+18,1.0256E+18,953264065,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Vangalee37,0,FALSE,FALSE,NA,NA,<f0><U+009F><U+0087><U+00B3><f0><U+009F><U+0087><U+00AC>,en,http://pbs.twimg.com/profile_images/1022517970541654018/sojH0qv5_normal.jpg
@DiamondBankHelp  https://t.co/vglC8ARMZ4,FALSE,0,Vangalee37,8/4/2018 4:36,FALSE,1.0256E+18,1.0256E+18,953264065,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Vangalee37,0,FALSE,FALSE,NA,NA,<f0><U+009F><U+0087><U+00B3><f0><U+009F><U+0087><U+00AC>,en,http://pbs.twimg.com/profile_images/1022517970541654018/sojH0qv5_normal.jpg
"@DiamondBankHelp Around 19:37. Ever since then, he's blocked me and he's no more reachable and I'm yet to receive a… https://t.co/XBSBPLsoT3",FALSE,0,Vangalee37,8/4/2018 4:35,TRUE,1.0256E+18,1.0256E+18,953264065,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Vangalee37,0,FALSE,FALSE,NA,NA,<f0><U+009F><U+0087><U+00B3><f0><U+009F><U+0087><U+00AC>,en,http://pbs.twimg.com/profile_images/1022517970541654018/sojH0qv5_normal.jpg
@DiamondBankHelp hello just got an android phone tried to reg my mobile apk is telling me profile not allowed plz w… https://t.co/fFmCEeBhei,FALSE,0,DiamondBankHelp,8/4/2018 4:34,TRUE,NA,1.0256E+18,7.83224E+17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Oluwanathzy,0,FALSE,FALSE,NA,NA,Nigeria,en,http://pbs.twimg.com/profile_images/913510841835835392/LO5QPhUi_normal.jpg
@DiamondBankHelp He also went on to tell me that I should put his matter on all social media platforms which is wha… https://t.co/F9Ettbctce,FALSE,0,Vangalee37,8/4/2018 4:27,TRUE,1.0256E+18,1.0256E+18,953264065,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Vangalee37,0,FALSE,FALSE,NA,NA,<f0><U+009F><U+0087><U+00B3><f0><U+009F><U+0087><U+00AC>,en,http://pbs.twimg.com/profile_images/1022517970541654018/sojH0qv5_normal.jpg
@DiamondBankHelp I saw an advert of data plans of various service providers and I decided to patronize the seller.… https://t.co/YUoN5DiQoC,FALSE,0,DiamondBankHelp,8/4/2018 4:21,TRUE,1.02557E+18,1.0256E+18,7.83224E+17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Vangalee37,0,FALSE,FALSE,NA,NA,<f0><U+009F><U+0087><U+00B3><f0><U+009F><U+0087><U+00AC>,en,http://pbs.twimg.com/profile_images/1022517970541654018/sojH0qv5_normal.jpg
"@DiamondBankHelp Hi I'm a serving cooper, missed placed my account number can't remember it,  so would appreciate i… https://t.co/rvlxXOuHwG",FALSE,0,DiamondBankHelp,8/4/2018 0:30,TRUE,NA,1.02554E+18,7.83224E+17,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",Benson56732866,0,FALSE,FALSE,NA,NA,,en,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
"@DiamondBankHelp Hi. I get huge deductions from my account &amp; the last being about N9,000 yesterday. I do hope this… https://t.co/gb9WRXuYHt",FALSE,0,DiamondBankHelp,8/3/2018 23:50,TRUE,NA,1.02553E+18,7.83224E+17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Agwemuria,0,FALSE,FALSE,NA,NA,LAGOS,en,http://pbs.twimg.com/profile_images/2974822074/4ef52cb087d9b9bc5fb2d0682baadcf0_normal.jpeg
Same way @DiamondBankHelp @DiamondBankNG have decided to be unfortunate. I get charged an average of 2k daily on PO… https://t.co/CFO43iHT3o,FALSE,0,NA,8/3/2018 22:43,TRUE,NA,1.02551E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",goddammy,0,FALSE,FALSE,NA,NA,Lagos,en,http://pbs.twimg.com/profile_images/996380221011095552/Fh4OuqEb_normal.jpg
@DiamondBankHelp please my account was debited on 04/07/2018 and i went to the bank branch at bodija ibadan i was t… https://t.co/UWn5CeWJBL,FALSE,0,DiamondBankHelp,8/3/2018 22:30,TRUE,NA,1.02551E+18,7.83224E+17,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",akanbioluwatob3,0,FALSE,FALSE,NA,NA,,en,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
@DiamondBankHelp 500k from diff account u can look from d account I sent earlier,FALSE,0,DiamondBankHelp,8/3/2018 22:11,FALSE,1.02549E+18,1.0255E+18,7.83224E+17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",chrisgate,0,FALSE,FALSE,NA,NA,"Lagos, Nigeria",en,http://pbs.twimg.com/profile_images/1012979197206302721/SN1nLxgo_normal.jpg
@DiamondBankHelp I'm sending thru Mobil app,FALSE,0,DiamondBankHelp,8/3/2018 22:09,FALSE,1.02549E+18,1.0255E+18,7.83224E+17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",chrisgate,0,FALSE,FALSE,NA,NA,"Lagos, Nigeria",en,http://pbs.twimg.com/profile_images/1012979197206302721/SN1nLxgo_normal.jpg
RT @EmilyNkanga: Abeg I want access to MY money @DiamondBankNG @DiamondBankHelp,FALSE,0,NA,8/3/2018 22:06,FALSE,NA,1.0255E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ViktorMomoh,1,TRUE,FALSE,NA,NA,where normality meets absurd ,en,http://pbs.twimg.com/profile_images/1018899595030605828/8sBEF6sU_normal.jpg
@DiamondBankHelp My online and mobile banking are locked. I urgently need access to it.,FALSE,0,DiamondBankHelp,8/3/2018 21:48,FALSE,1.0255E+18,1.0255E+18,7.83224E+17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",EmilyNkanga,0,FALSE,FALSE,NA,NA,London,en,http://pbs.twimg.com/profile_images/997906558741868545/DxgJiCSc_normal.jpg
Abeg I want access to MY money @DiamondBankNG @DiamondBankHelp,FALSE,0,NA,8/3/2018 21:23,FALSE,NA,1.02549E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",EmilyNkanga,1,FALSE,FALSE,NA,NA,London,en,http://pbs.twimg.com/profile_images/997906558741868545/DxgJiCSc_normal.jpg
@DiamondBankHelp Never mind. Acc don bal,FALSE,0,DiamondBankHelp,8/3/2018 21:22,FALSE,1.02549E+18,1.02549E+18,7.83224E+17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",naijacaesar,0,FALSE,FALSE,NA,NA,my house. comma beat me,en,http://pbs.twimg.com/profile_images/961526907564122113/P8ai8hnm_normal.jpg
@DiamondBankHelp Accepted.,FALSE,0,DiamondBankHelp,8/3/2018 21:15,FALSE,1.02549E+18,1.02549E+18,7.83224E+17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",atmfash,0,FALSE,FALSE,NA,NA,Nigeria,en,http://pbs.twimg.com/profile_images/1018091467208871936/pBHQLORO_normal.jpg
@DiamondBankHelp And how long does it take to transfer to other bank.... I transfer since it yet to deliver to my other bank account,FALSE,0,DiamondBankHelp,8/3/2018 21:09,FALSE,1.02548E+18,1.02549E+18,7.83224E+17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",chrisgate,0,FALSE,FALSE,NA,NA,"Lagos, Nigeria",en,http://pbs.twimg.com/profile_images/1012979197206302721/SN1nLxgo_normal.jpg
RT @DiamondBankHelp: @PhinehasEkene Thank you for bringing this to our attention. Please provide your account number and the date of the tr…,FALSE,0,NA,8/3/2018 21:09,FALSE,NA,1.02549E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",PhinehasEkene,1,TRUE,FALSE,NA,NA,Lagos ,en,http://pbs.twimg.com/profile_images/1017484071482658817/W-5ktY5d_normal.jpg
@DiamondBankHelp 0070455392,FALSE,0,DiamondBankHelp,8/3/2018 21:04,FALSE,1.02548E+18,1.02549E+18,7.83224E+17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",chrisgate,0,FALSE,FALSE,NA,NA,"Lagos, Nigeria",en,http://pbs.twimg.com/profile_images/1012979197206302721/SN1nLxgo_normal.jpg
"@DiamondBankHelp Good evening sir,  I paid my go tv subscription which is 400 naira with quickteller using my visa… https://t.co/GIOujkV7HO",FALSE,0,DiamondBankHelp,8/3/2018 20:43,TRUE,1.02531E+18,1.02548E+18,7.83224E+17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",PhinehasEkene,0,FALSE,FALSE,NA,NA,Lagos ,en,http://pbs.twimg.com/profile_images/1017484071482658817/W-5ktY5d_normal.jpg
"@DiamondBankHelp I don't think it makes a meaning anymore. Pls teach your employees  to respect their customers, an… https://t.co/T91aQo5wmZ",FALSE,0,DiamondBankHelp,8/3/2018 20:41,TRUE,1.01888E+18,1.02548E+18,7.83224E+17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sammysnim,0,FALSE,FALSE,NA,NA,,en,http://pbs.twimg.com/profile_images/953255391940530176/f1a8P-DY_normal.jpg
"@DiamondBankHelp even after I was told that my money will refunded, till now no such as taken place. Who will stop… https://t.co/nDSQ0XhpZv",FALSE,0,DiamondBankHelp,8/3/2018 20:23,TRUE,NA,1.02548E+18,7.83224E+17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",godmindexra,0,FALSE,FALSE,NA,NA,Lagos. Nigeria ,en,http://pbs.twimg.com/profile_images/904713986691747840/R__X5kUd_normal.jpg
Dear @DiamondBankHelp  it's 2months since I was shortpayed at @UBACares terminal. I've seen diamond revert other ba… https://t.co/BNQG4CdBC8,FALSE,0,NA,8/3/2018 19:56,TRUE,NA,1.02547E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",temidayo_capo,0,FALSE,FALSE,NA,NA,"Lagos, Nigeria",en,http://pbs.twimg.com/profile_images/814281009088827392/Y7Ml7zJl_normal.jpg
@DiamondBankHelp is there someone I can talk to like now? Kos ko ye Mi...,FALSE,0,DiamondBankHelp,8/3/2018 19:21,FALSE,NA,1.02546E+18,7.83224E+17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",naijacaesar,0,FALSE,FALSE,NA,NA,my house. comma beat me,en,http://pbs.twimg.com/profile_images/961526907564122113/P8ai8hnm_normal.jpg
@shonnes @DiamondBankNG @DiamondBankHelp Hahahaha my dear Na all be like that oh.,FALSE,0,shonnes,8/3/2018 19:17,FALSE,1.0254E+18,1.02546E+18,326410956,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",okpanx,0,FALSE,FALSE,NA,NA,,en,http://pbs.twimg.com/profile_images/1006973431248818176/U0QaJcC4_normal.jpg
"@DiamondBankHelp Next time, state it at the point of request. Don’t shove it on people and assume you know how they… https://t.co/XJneVzL1eH",FALSE,0,DiamondBankHelp,8/3/2018 19:10,TRUE,1.02545E+18,1.02546E+18,7.83224E+17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",atmfash,0,FALSE,FALSE,NA,NA,Nigeria,en,http://pbs.twimg.com/profile_images/1018091467208871936/pBHQLORO_normal.jpg
@DiamondBankHelp This is response I got from zenith bank. Why am I be pushed around. Is this what it takes to bank… https://t.co/twpw51ttnd,FALSE,0,DiamondBankHelp,8/3/2018 18:38,TRUE,1.02543E+18,1.02545E+18,7.83224E+17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",lovefelicia33,0,FALSE,FALSE,NA,NA,Lagos,en,http://pbs.twimg.com/profile_images/1023306332777140224/CCdOUxIw_normal.jpg
@DiamondBankHelp Meaning the twenty thousand is gone because zenith bank are saying the transaction was successful… https://t.co/WbUw4BFP7h,FALSE,0,DiamondBankHelp,8/3/2018 18:23,TRUE,1.02543E+18,1.02545E+18,7.83224E+17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",lovefelicia33,0,FALSE,FALSE,NA,NA,Lagos,en,http://pbs.twimg.com/profile_images/1023306332777140224/CCdOUxIw_normal.jpg
"@DiamondBankHelp I requested the MasterCard but you issued Visa Card instead. 
It’s cool to give your clients what… https://t.co/PndhcCpE9P",FALSE,0,DiamondBankHelp,8/3/2018 18:23,TRUE,1.02533E+18,1.02545E+18,7.83224E+17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",atmfash,0,FALSE,FALSE,NA,NA,Nigeria,en,http://pbs.twimg.com/profile_images/1018091467208871936/pBHQLORO_normal.jpg
@DiamondBankHelp please check dm,FALSE,0,DiamondBankHelp,8/3/2018 17:48,FALSE,NA,1.02544E+18,7.83224E+17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",dexxtero,0,FALSE,FALSE,NA,NA,"Lagos, Nigeria",en,http://pbs.twimg.com/profile_images/1023338108639694848/_qoghGcC_normal.jpg
"@DiamondBankHelp Any reason we have not been credited POS transactions for yesterday?

Regards.",FALSE,0,DiamondBankHelp,8/3/2018 16:57,FALSE,NA,1.02543E+18,7.83224E+17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",nookabuja1,0,FALSE,FALSE,NA,NA,"Abuja, Nigeria",en,http://pbs.twimg.com/profile_images/1025433725054672898/7vM1VxiP_normal.jpg
@DiamondBankHelp How long will this take to be resolved?,FALSE,0,DiamondBankHelp,8/3/2018 16:13,FALSE,1.02531E+18,1.02541E+18,7.83224E+17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",lovefelicia33,0,FALSE,FALSE,NA,NA,Lagos,en,http://pbs.twimg.com/profile_images/1023306332777140224/CCdOUxIw_normal.jpg
@DiamondBankHelp one of your colleague use this number to call me and I want to know if it's true 07080699900. He c… https://t.co/WkpTqe0wlj,FALSE,0,DiamondBankHelp,8/3/2018 15:51,TRUE,1.02535E+18,1.02541E+18,7.83224E+17,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",ibabatunde2000,0,FALSE,FALSE,NA,NA,,en,http://pbs.twimg.com/profile_images/649457336864509952/R6uosAQp_normal.jpg
I've never seen a bank with such nonchalant attitude towards a customer! I've been trying to get to them since yest… https://t.co/wjyIQHXYCG,FALSE,1,NA,8/3/2018 15:30,TRUE,NA,1.0254E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",shonnes,0,FALSE,FALSE,NA,NA,,en,http://pbs.twimg.com/profile_images/1020648025432215552/XUaZEnAA_normal.jpg
"Please i v one last queation kindly check your DmRT @DiamondBankHelp: @Gbodimowo You are welcome, @Gbodimowo.",FALSE,0,NA,8/3/2018 15:28,FALSE,NA,1.0254E+18,NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",Gbodimowo,0,FALSE,FALSE,NA,NA,Nigeria,en,http://pbs.twimg.com/profile_images/1191523272/sdfsdfsd__22__normal.JPG
"Thank you Dm readRT @DiamondBankHelp: @Gbodimowo Hi @Gbodimowo, you may please refer to your DM for feedback. Thank you.",FALSE,0,NA,8/3/2018 15:19,FALSE,NA,1.0254E+18,NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",Gbodimowo,0,FALSE,FALSE,NA,NA,Nigeria,en,http://pbs.twimg.com/profile_images/1191523272/sdfsdfsd__22__normal.JPG
@DiamondBankHelp I had issue with my transaction fee hours ago when trying to top up my line...  You debited my acc… https://t.co/f9NJ4IXCeH,FALSE,0,DiamondBankHelp,8/3/2018 15:10,TRUE,NA,1.0254E+18,7.83224E+17,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",Golden_Prince10,0,FALSE,FALSE,NA,NA,,en,http://pbs.twimg.com/profile_images/1002368696407519234/DwLefht0_normal.jpg
@DiamondBankHelp Thank you for your prompt response i am not currently in the Nigeria but this is my email address… https://t.co/ySGNaBa9Rz,FALSE,0,DiamondBankHelp,8/3/2018 14:38,TRUE,1.02539E+18,1.02539E+18,7.83224E+17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BennethSunday,0,FALSE,FALSE,NA,NA,Nigeria,en,http://pbs.twimg.com/profile_images/953336037375225856/g_Hyd-n8_normal.jpg
"@DiamondBankHelp please i have a savings account, dollar account and another account I recently opened with you the… https://t.co/e6Mc4jb82C",FALSE,0,DiamondBankHelp,8/3/2018 14:25,TRUE,NA,1.02539E+18,7.83224E+17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BennethSunday,0,FALSE,FALSE,NA,NA,Nigeria,en,http://pbs.twimg.com/profile_images/953336037375225856/g_Hyd-n8_normal.jpg
@DiamondBankHelp done pls check ur dm,FALSE,0,DiamondBankHelp,8/3/2018 14:13,FALSE,1.02538E+18,1.02538E+18,7.83224E+17,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",Esthermusa96,0,FALSE,FALSE,NA,NA,Nasarawa state.,en,http://pbs.twimg.com/profile_images/1017790122216116224/OgkWiR73_normal.jpg
"RT @DiamondBankHelp: @Esthermusa96 Hello @Esthermusa96, thank you for reaching out to us. We do hope your program is going well. 
You may p…",FALSE,0,NA,8/3/2018 14:13,FALSE,NA,1.02538E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",Esthermusa96,1,TRUE,FALSE,NA,NA,Nasarawa state.,en,http://pbs.twimg.com/profile_images/1017790122216116224/OgkWiR73_normal.jpg
"@DiamondBankNG you can do better. I opened an account and haven’t used it for one day, yet I’m in debit. What happe… https://t.co/X055FaQZZy",FALSE,0,DiamondBankNG,8/3/2018 14:01,TRUE,NA,1.02538E+18,159425389,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Franojonoma,0,FALSE,FALSE,NA,NA,Earth Wind Fire Water,en,http://pbs.twimg.com/profile_images/473559526038179840/Wd1KX3Dj_normal.jpeg
"@DiamondBankHelp hello.
My husband told me that my atm card was ready for collection that if i did nt pick it after… https://t.co/z4ZbzlUcyo",FALSE,0,DiamondBankHelp,8/3/2018 13:46,TRUE,NA,1.02538E+18,7.83224E+17,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",Esthermusa96,0,FALSE,FALSE,NA,NA,Nasarawa state.,en,http://pbs.twimg.com/profile_images/1017790122216116224/OgkWiR73_normal.jpg
@Lawyerchap @tysalihu @DiamondBankHelp @OgbeniDipo What it tell me is that the priority of Nigerian banks is not cu… https://t.co/PnLH1FIKro,FALSE,0,Lawyerchap,8/3/2018 13:42,TRUE,1.02537E+18,1.02538E+18,40899010,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Da_Natch,0,FALSE,FALSE,NA,NA,Everywhere,en,http://pbs.twimg.com/profile_images/950054838305476608/RLX8s3VZ_normal.jpg
RT @DiamondBankHelp: @Esthermusa96 May we have details of your complaint to enable us assist as urgent.,FALSE,0,NA,8/3/2018 13:37,FALSE,NA,1.02538E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",Esthermusa96,1,TRUE,FALSE,NA,NA,Nasarawa state.,en,http://pbs.twimg.com/profile_images/1017790122216116224/OgkWiR73_normal.jpg
"@Da_Natch @tysalihu @DiamondBankHelp @OgbeniDipo LMAO. Dude, one has nothing to do with the other in this particula… https://t.co/70E9PzIs1u",FALSE,0,Da_Natch,8/3/2018 13:36,TRUE,1.02537E+18,1.02537E+18,232233851,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Lawyerchap,0,FALSE,FALSE,NA,NA,,en,http://pbs.twimg.com/profile_images/1006432272873074688/yKJGDn3j_normal.jpg
@Lawyerchap @tysalihu @DiamondBankHelp @OgbeniDipo And what determines how good the banks operational efficiency is… https://t.co/RsEwWBi3OQ,FALSE,0,Lawyerchap,8/3/2018 13:32,TRUE,1.02537E+18,1.02537E+18,40899010,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Da_Natch,0,FALSE,FALSE,NA,NA,Everywhere,en,http://pbs.twimg.com/profile_images/950054838305476608/RLX8s3VZ_normal.jpg
@Da_Natch @tysalihu @DiamondBankHelp @OgbeniDipo The bank is always going to prioritize operational efficiency over… https://t.co/PbLHDMKZTr,FALSE,0,Da_Natch,8/3/2018 13:28,TRUE,1.02537E+18,1.02537E+18,232233851,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Lawyerchap,0,FALSE,FALSE,NA,NA,,en,http://pbs.twimg.com/profile_images/1006432272873074688/yKJGDn3j_normal.jpg
@Lawyerchap @tysalihu @DiamondBankHelp @OgbeniDipo *cozy life,FALSE,0,Da_Natch,8/3/2018 13:27,FALSE,1.02537E+18,1.02537E+18,232233851,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Da_Natch,0,FALSE,FALSE,NA,NA,Everywhere,en,http://pbs.twimg.com/profile_images/950054838305476608/RLX8s3VZ_normal.jpg
"@Lawyerchap @tysalihu @DiamondBankHelp @OgbeniDipo What's the function of the back, to make life easier for its cus… https://t.co/U87GO9FSEi",FALSE,0,Lawyerchap,8/3/2018 13:21,TRUE,1.02536E+18,1.02537E+18,40899010,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Da_Natch,0,FALSE,FALSE,NA,NA,Everywhere,en,http://pbs.twimg.com/profile_images/950054838305476608/RLX8s3VZ_normal.jpg
"RT @DiamondBankHelp: @Da_Natch We appreciate this feedback, @Da_Natch. However, please note that we also have ATMs dispensing N500 across s…",FALSE,0,NA,8/3/2018 13:18,FALSE,NA,1.02537E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Da_Natch,1,TRUE,FALSE,NA,NA,Everywhere,en,http://pbs.twimg.com/profile_images/950054838305476608/RLX8s3VZ_normal.jpg
RT @Lawyerchap: @Da_Natch @tysalihu @DiamondBankHelp @OgbeniDipo It is about refilling the ATMs. If an ATM holds N7m in N1k notes and has t…,FALSE,0,NA,8/3/2018 13:09,FALSE,NA,1.02537E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tysalihu,1,TRUE,FALSE,NA,NA,"Lagos, Nigeria",en,http://pbs.twimg.com/profile_images/1022590079531929602/lBHzmwaa_normal.jpg
"Thank you kindly respond to your dm again thanks.RT @DiamondBankHelp: @Gbodimowo Hello @Gbodimowo, (cont) https://t.co/84zh1gB5zL",FALSE,0,NA,8/3/2018 12:52,FALSE,NA,1.02536E+18,NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",Gbodimowo,0,FALSE,FALSE,NA,NA,Nigeria,en,http://pbs.twimg.com/profile_images/1191523272/sdfsdfsd__22__normal.JPG
