text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,location,language,profileImageURL
"@FBN_help Hi, i tried withdrawing at one of your atm machines  yesterday but got debited without receiving the cash… https://t.co/ar5HYjJTs8",FALSE,0,FBN_help,8/4/2018 5:31,TRUE,NA,1.02562E+18,4832603410,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tha_chooka,0,FALSE,FALSE,NA,NA,The universe ,en,http://pbs.twimg.com/profile_images/1025428101734510592/i5J4T4RL_normal.jpg
@FBN_help can't access your app over 24hrs now .,FALSE,0,FBN_help,8/4/2018 2:23,FALSE,NA,1.02557E+18,4832603410,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Kezmata1,0,FALSE,FALSE,NA,NA,Dodo ,en,http://pbs.twimg.com/profile_images/1008869963388444673/sXFMIR8O_normal.jpg
@FBN_help Pls I did a transaction I was debited twice but it didn't get delivered. I got to know when I did top up,FALSE,0,FBN_help,8/4/2018 2:09,FALSE,NA,1.02556E+18,4832603410,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",Dharmylolar1,0,FALSE,FALSE,NA,NA,"Lagos, Nigeria",en,http://pbs.twimg.com/profile_images/1024671459732586496/Kjkg-lII_normal.jpg
@FBN_help hello you have replied to me yet. It's urgent,FALSE,0,FBN_help,8/4/2018 2:03,FALSE,NA,1.02556E+18,4832603410,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_Ogechii,0,FALSE,FALSE,NA,NA,My mind,en,http://pbs.twimg.com/profile_images/992538855042637829/gR4O1jKd_normal.jpg
"we empathize Hello @inioluwa_nimi,raised. we empathize with you on the issue raised. Kindly DM us your account numb… https://t.co/AJRiQbqz3h",FALSE,0,NA,8/4/2018 1:44,TRUE,NA,1.02556E+18,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",FBN_help,0,FALSE,FALSE,NA,NA,Nigeria,en,http://pbs.twimg.com/profile_images/758243051517177857/jyMi65II_normal.jpg
"2/2 Hello @PleasecharlieYiraboy, please follow our help handle @FBN_help, to enable us provide a response via DM in… https://t.co/ISCOCWMlR9",FALSE,1,NA,8/4/2018 1:33,TRUE,NA,1.02556E+18,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",FirstBankngr,0,FALSE,FALSE,NA,NA,"Lagos, Nigeria.",en,http://pbs.twimg.com/profile_images/996787263236395009/-eJ2WQUi_normal.jpg
"Dear @FBN_help for your reply. Unfortunately, I cant send you a DM if I am not following you. Kindly follow so that… https://t.co/p8p91K3brm",FALSE,0,NA,8/4/2018 0:30,TRUE,NA,1.02554E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",akachukwu,1,FALSE,FALSE,NA,NA,London | Global Citizen,en,http://pbs.twimg.com/profile_images/667306729202253825/N3N4vY0K_normal.jpg
@FBN_help Contact /call fbn support,FALSE,0,FBN_help,8/3/2018 21:32,FALSE,1.02542E+18,1.02549E+18,4832603410,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",iamotunbaolu,0,FALSE,FALSE,NA,NA,"Lagos, Nigeria.",en,http://pbs.twimg.com/profile_images/1011722402261282816/v7-zCgbR_normal.jpg
@FBN_help I carried out a transaction my money was deducted twice but it didn't go through 3016439044 Shokoya Adedunjoye,FALSE,0,FBN_help,8/3/2018 21:11,FALSE,NA,1.02549E+18,4832603410,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",Dharmylolar1,0,FALSE,FALSE,NA,NA,"Lagos, Nigeria",en,http://pbs.twimg.com/profile_images/1024671459732586496/Kjkg-lII_normal.jpg
@FBN_help I made a transaction to a Zenith bank account since 3 days now. I have been debited but the recipient has… https://t.co/2dwRRKTXpb,FALSE,0,FBN_help,8/3/2018 20:51,TRUE,NA,1.02548E+18,4832603410,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",dipowo,0,FALSE,FALSE,NA,NA,"Abuja, Nigeria",en,http://pbs.twimg.com/profile_images/1021994933962584064/5FJmaL40_normal.jpg
@FirstBankngr is a fraud. How can I tabled complaints for three months now and nothing has been done. Recharging an… https://t.co/CbDpuEF5Zt,FALSE,0,FirstBankngr,8/3/2018 20:32,TRUE,NA,1.02548E+18,278066421,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ArogbodoVincent,0,FALSE,FALSE,NA,NA,"Ido-Ekiti, Nigeria",en,http://pbs.twimg.com/profile_images/1020589559531307013/_3D7IOjC_normal.jpg
@FBN_help pls I can’t transfer money or withdraw money from my account o,FALSE,0,FBN_help,8/3/2018 20:28,FALSE,NA,1.02548E+18,4832603410,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",izikprinx,0,FALSE,FALSE,NA,NA,Breezing through tho..,en,http://pbs.twimg.com/profile_images/948960341320400896/Pwwlg2EB_normal.jpg
"Hello @FBN_help
I have been unable to do any transaction since morning, pls help ASAP, am at the ATM right now and it's my only option",FALSE,0,NA,8/3/2018 20:21,FALSE,NA,1.02548E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ojdeniz,0,FALSE,FALSE,NA,NA,"Lagos, Nigeria",en,http://pbs.twimg.com/profile_images/1012072890227884032/X5_9fbkE_normal.jpg
@FBN_help pls i bought airtime 3 times today... I got debited no airtime to show for it... Pls i need it reversed pls and pls,FALSE,0,FBN_help,8/3/2018 20:08,FALSE,NA,1.02547E+18,4832603410,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tehmi_,0,FALSE,FALSE,NA,NA,,en,http://pbs.twimg.com/profile_images/626683378784448512/yl6QP_mM_normal.jpg
@FBN_help @_pvictor kindly follow back for a dm,FALSE,0,FBN_help,8/3/2018 19:46,FALSE,1.02546E+18,1.02547E+18,4832603410,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",esther_ibeneme,0,FALSE,FALSE,NA,NA,,en,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
@FBN_help kindly assist with this. I sent money to another bank account yesterday but the beneficiary is yet to rec… https://t.co/noXrsiXy5J,FALSE,0,FBN_help,8/3/2018 19:23,TRUE,NA,1.02546E+18,4832603410,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Themithurpe,0,FALSE,FALSE,NA,NA,lagos,en,http://pbs.twimg.com/profile_images/697322712725909504/ImEsW31s_normal.jpg
"Please, someone transfer money to me around 5pm 3th August, am yet to receive an alert. I have been to the ATM seve… https://t.co/kri96vBRla",FALSE,0,NA,8/3/2018 19:19,TRUE,NA,1.02546E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",IkennaAniche,0,FALSE,FALSE,NA,NA,Portharcourt ,en,http://pbs.twimg.com/profile_images/986709325325504512/sfJHAbX9_normal.jpg
"@FBN_help  i opened a first bank account during the program 'ENTREPRENEURIAL MINDSET' 
i want to know when i will receive my ATM CARD",FALSE,0,FBN_help,8/3/2018 19:07,FALSE,NA,1.02546E+18,4832603410,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Aladekehindepe1,0,FALSE,FALSE,NA,NA,,en,http://pbs.twimg.com/profile_images/1012763887148597249/rqRADcS5_normal.jpg
@FBN_help Kindly reply your dm,FALSE,0,FBN_help,8/3/2018 19:04,FALSE,NA,1.02546E+18,4832603410,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Folabii_,0,FALSE,FALSE,NA,NA,,en,http://pbs.twimg.com/profile_images/640843181169475585/wWRSOGW5_normal.jpg
"@FBN_help omolaiye kehinde paul
3072597506
August 2 2018
10000 naira",FALSE,0,FBN_help,8/3/2018 18:59,FALSE,1.02541E+18,1.02546E+18,4832603410,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",omolaiye_paul,0,FALSE,FALSE,NA,NA,,en,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
Why aren't you replying? @FBN_help,FALSE,0,NA,8/3/2018 18:57,FALSE,NA,1.02546E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AromanticOldMan,0,FALSE,FALSE,NA,NA,,en,http://pbs.twimg.com/profile_images/994686064114663429/7F9FWwSR_normal.jpg
@FBN_help kindly follow back pls,FALSE,0,FBN_help,8/3/2018 18:51,FALSE,1.02541E+18,1.02545E+18,4832603410,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",esther_ibeneme,0,FALSE,FALSE,NA,NA,,en,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
"@FBN_help 
hello good evening my name is ALADE KEHINDE PETER @Aladekehindepe1 A student of unilag i attended d prog… https://t.co/F66ZonWpJp",FALSE,0,FBN_help,8/3/2018 18:46,TRUE,NA,1.02545E+18,4832603410,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Aladekehindepe1,0,FALSE,FALSE,NA,NA,,en,http://pbs.twimg.com/profile_images/1012763887148597249/rqRADcS5_normal.jpg
@FBN_help pls how do one join the FBN WhatsApp,FALSE,0,FBN_help,8/3/2018 18:43,FALSE,NA,1.02545E+18,4832603410,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NobleKris5,0,FALSE,FALSE,NA,NA,"Lagos, Nigeria",en,http://pbs.twimg.com/profile_images/980130583526494208/LdpAxZS4_normal.jpg
@FBN_help kindly follow back please,FALSE,0,FBN_help,8/3/2018 18:42,FALSE,1.02541E+18,1.02545E+18,4832603410,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",esther_ibeneme,0,FALSE,FALSE,NA,NA,,en,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
"@FBN_help I transferred  money to someone and this was the text i got but the person is yet to be credited ,Your Ac… https://t.co/H5n5K7z277",FALSE,0,FBN_help,8/3/2018 18:36,TRUE,NA,1.02545E+18,4832603410,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",activemmy,0,FALSE,FALSE,NA,NA,Abuja,en,http://pbs.twimg.com/profile_images/991711510710890502/AszmWkgs_normal.jpg
"@FBN_help is it safe to drop my account details here,wanted to send a dm",FALSE,0,FBN_help,8/3/2018 18:36,FALSE,1.02541E+18,1.02545E+18,4832603410,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",esther_ibeneme,0,FALSE,FALSE,NA,NA,,en,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
@FBN_help good evening someone send money to my account from europe and am yet to recieve it since yesterday...here… https://t.co/rnEAV4TODW,FALSE,0,FBN_help,8/3/2018 18:33,TRUE,NA,1.02545E+18,4832603410,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",HalimatSarumi,0,FALSE,FALSE,NA,NA,Lagos nig,en,http://pbs.twimg.com/profile_images/785590219974250497/aXQJHBMo_normal.jpg
@FBN_help Your DM is not open.. How can I DM you???,FALSE,0,FBN_help,8/3/2018 17:51,FALSE,1.02542E+18,1.02544E+18,4832603410,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Irianalucky,0,FALSE,FALSE,NA,NA,Nigeria,en,http://pbs.twimg.com/profile_images/999207280863137792/_cgfdOWs_normal.jpg
"@FBN_help Okay thanks.
How does the WhatsApp banking work?",FALSE,0,FBN_help,8/3/2018 17:47,FALSE,1.02534E+18,1.02544E+18,4832603410,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Mightypluzz,0,FALSE,FALSE,NA,NA,Nigeria <f0><U+009F><U+0087><U+00B3><f0><U+009F><U+0087><U+00AC><f0><U+009F><U+0087><U+00B3><f0><U+009F><U+0087><U+00AC><f0><U+009F><U+0087><U+00B3><f0><U+009F><U+0087><U+00AC>,en,http://pbs.twimg.com/profile_images/1022853692565975040/vVPi_ZbV_normal.jpg
"@FirstBankngr @FBN_help all of una, na thunder go fire una and una yeye App.. fools!. That's why sterling bank was… https://t.co/cqwuuJ1SZh",FALSE,0,FirstBankngr,8/3/2018 17:46,TRUE,NA,1.02544E+18,278066421,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Shilorine,0,FALSE,FALSE,NA,NA,,en,http://pbs.twimg.com/profile_images/935823367378276352/iD3WRY29_normal.jpg
@FBN_help @FirstBankngr and that is how firstmobile has been down for more than two hours now,FALSE,0,FBN_help,8/3/2018 17:42,FALSE,NA,1.02544E+18,4832603410,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",kenkaz_pro,0,FALSE,FALSE,NA,NA,Nigeria,en,http://pbs.twimg.com/profile_images/1020370911688642560/lG3YZKkV_normal.jpg
@FBN_help @FirstBankngr I used the POS at the shoprite with your atm sometimes around May.. My money was deducted w… https://t.co/QF15dV8VVd,FALSE,0,FBN_help,8/3/2018 17:28,TRUE,NA,1.02543E+18,4832603410,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ceeroma007,0,FALSE,FALSE,NA,NA,"Ibadan, Nigeria",en,http://pbs.twimg.com/profile_images/1001189283745665024/CgdlxSie_normal.jpg
@FBN_help Thanks so much for finding solution!!!! You just made my weekend!!!!,FALSE,0,FBN_help,8/3/2018 17:22,FALSE,1.02499E+18,1.02543E+18,4832603410,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Child_of_sense,0,FALSE,FALSE,NA,NA,"Lagos, Nigeria",en,http://pbs.twimg.com/profile_images/1022774385806139392/y-TyVCah_normal.jpg
@FBN_help Please here's my challenge. How do I fix it? https://t.co/65uaJJD1SZ,FALSE,0,FBN_help,8/3/2018 17:20,FALSE,1.02538E+18,1.02543E+18,4832603410,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",f_nathan24,0,FALSE,FALSE,NA,NA,Nigeria,en,http://pbs.twimg.com/profile_images/445967109819203584/R2n-lWmP_normal.jpeg
@FBN_help Greetings,FALSE,0,FBN_help,8/3/2018 17:19,FALSE,1.02538E+18,1.02543E+18,4832603410,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",f_nathan24,0,FALSE,FALSE,NA,NA,Nigeria,en,http://pbs.twimg.com/profile_images/445967109819203584/R2n-lWmP_normal.jpeg
@FBN_help @Irianalucky Resolving customer issues promptly since 1894! #youfirst #Bankinggetscloser #JointheTrain,FALSE,0,FBN_help,8/3/2018 16:55,FALSE,1.02542E+18,1.02542E+18,4832603410,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MrWaleAhmed,0,FALSE,FALSE,NA,NA,GIDI!,en,http://pbs.twimg.com/profile_images/905859502859280385/Ypdp6GA1_normal.jpg
@FBN_help But I’m not in the country &amp; I really need to re-activate IF it’s dormant.,FALSE,0,FBN_help,8/3/2018 16:46,FALSE,1.02542E+18,1.02542E+18,4832603410,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",REALJIZZA,0,FALSE,FALSE,NA,NA,,en,http://pbs.twimg.com/profile_images/1024929330701459461/PiEId2eI_normal.jpg
"@FBN_help kindly help me, i recharged my mobile line 08067375941 with #100 using *894#, the money was deducted but… https://t.co/IaDtUMVpSj",FALSE,0,FBN_help,8/3/2018 16:41,TRUE,NA,1.02542E+18,4832603410,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",i_am_Deeman,0,FALSE,FALSE,NA,NA,,en,http://pbs.twimg.com/profile_images/536440736951308288/vE7tQQA4_normal.jpeg
@FBN_help @ACObioha Please what kind of nonsense stunt are you guys pulling ? I can’t access my account or anything… https://t.co/O15oWriucW,FALSE,0,FBN_help,8/3/2018 16:38,TRUE,1.02542E+18,1.02542E+18,4832603410,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",OgShallz,0,FALSE,FALSE,NA,NA,"Lagos, Nigeria",en,http://pbs.twimg.com/profile_images/1023765927693889536/hmuMHbp__normal.jpg
"@FBN_help Good evening,am unable to make transaction on my account(3079845134) through your ATM,USSD code,and App.… https://t.co/xBLc5T9FUp",FALSE,0,FBN_help,8/3/2018 16:27,TRUE,NA,1.02542E+18,4832603410,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",gordonjean,0,FALSE,FALSE,NA,NA,"lagos,nigeria.",en,http://pbs.twimg.com/profile_images/960047196203896832/VBBTEZ9I_normal.jpg
@FBN_help I tried recharging my MTN line via your short code . I was debited #1000 but my never got the recharge on my phone,FALSE,0,FBN_help,8/3/2018 16:23,FALSE,NA,1.02542E+18,4832603410,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",barr_vivy,0,FALSE,FALSE,NA,NA,Lasgidi,en,http://pbs.twimg.com/profile_images/1008018264876863488/Q0JLuUvP_normal.jpg
@FirstBankngr @FirstBankngr @FBN_help @FirstBankng  Staff at First Bank Diaspora Banking Unit dropping the phone on… https://t.co/DeTINHq4IG,FALSE,0,FirstBankngr,8/3/2018 16:20,TRUE,NA,1.02542E+18,278066421,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ClaraRufai,0,FALSE,FALSE,NA,NA,"London, England",en,http://pbs.twimg.com/profile_images/979257259514630144/U5HLHl5q_normal.jpg
"@FBN_help Hello, can you please kindly open the DM option for me so that I can be able to send you those information?",FALSE,0,FBN_help,8/3/2018 16:19,FALSE,1.02536E+18,1.02542E+18,4832603410,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AdedamolaUsman,0,FALSE,FALSE,NA,NA,"Fct, Abuja. ",en,http://pbs.twimg.com/profile_images/963512752869437442/WUraiAU5_normal.jpg
@FBN_help Always.,FALSE,0,FBN_help,8/3/2018 16:11,FALSE,1.0254E+18,1.02541E+18,4832603410,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",aku_adimac,0,FALSE,FALSE,NA,NA,Nigeria,en,http://pbs.twimg.com/profile_images/991330108102397952/2jlNZ5V5_normal.jpg
@FBN_help Successful winners have been paid?.....i only participated in the Nigeria Argentina predictions....so no… https://t.co/A3R1lhUoWt,FALSE,0,FBN_help,8/3/2018 16:10,TRUE,1.0254E+18,1.02541E+18,4832603410,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",EminenceTca,0,FALSE,FALSE,NA,NA,Lagos|Abuja|kano|Uk,en,http://pbs.twimg.com/profile_images/757148175820001280/aHUpESv7_normal.jpg
"@FBN_help Account number 3081998488

Account name : Yusuf Uthman 

I used 08177244098 initially...  I want to change it to 08166801399",FALSE,0,FBN_help,8/3/2018 16:09,FALSE,1.02541E+18,1.02541E+18,4832603410,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Deeberh,0,FALSE,FALSE,NA,NA,Ibadan,en,http://pbs.twimg.com/profile_images/1002478376337240064/bgMULXGq_normal.jpg
@FBN_help Good afternoon. It's over 24 working hours now &amp; it has not been reversed.,FALSE,0,FBN_help,8/3/2018 16:04,FALSE,1.02537E+18,1.02541E+18,4832603410,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Derebucci,0,FALSE,FALSE,NA,NA,Ibadan,en,http://pbs.twimg.com/profile_images/796274323950542848/kU6PFfPJ_normal.jpg
"@FBN_help Hi first bank, I've been waiting to receive my debit card with no response from you people yet. I applied… https://t.co/1aJ2GUJp51",FALSE,0,FBN_help,8/3/2018 15:56,TRUE,NA,1.02541E+18,4832603410,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Yaraduagroup,0,FALSE,FALSE,NA,NA, 9ja,en,http://pbs.twimg.com/profile_images/1025469223148158976/-aVPUBlv_normal.jpg
@FBN_help @Quickteller you guys need   to do meeting and condition and  find out where my money dey  @SkyeBankNigeria,FALSE,0,Earth_Net,8/3/2018 15:54,FALSE,1.02463E+18,1.02541E+18,7.25807E+17,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",Earth_Net,0,FALSE,FALSE,NA,NA,Bradford,en,http://pbs.twimg.com/profile_images/992337720956653568/XUEvtCTl_normal.jpg
I sent a dm to both your accounts @FBN_help @FirstBankngr hours ago on a pending transaction &amp; you’re tweeting but… https://t.co/x5f97NI2C0,FALSE,0,NA,8/3/2018 15:54,TRUE,NA,1.02541E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",OgShallz,0,FALSE,FALSE,NA,NA,"Lagos, Nigeria",en,http://pbs.twimg.com/profile_images/1023765927693889536/hmuMHbp__normal.jpg
"@SkyeBankNigeria @Onyeti1 @FirstBankngr @Quickteller @FBN_help hey I am sender 50000 was debited twice
on my accoun… https://t.co/jmHV85HA45",FALSE,0,Earth_Net,8/3/2018 15:45,TRUE,1.02541E+18,1.02541E+18,7.25807E+17,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",Earth_Net,0,FALSE,FALSE,NA,NA,Bradford,en,http://pbs.twimg.com/profile_images/992337720956653568/XUEvtCTl_normal.jpg
"@FBN_help check your DM naa. Sent DMs since, no response.",FALSE,0,FBN_help,8/3/2018 15:45,FALSE,NA,1.02541E+18,4832603410,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",larashira,0,FALSE,FALSE,NA,NA,West Africa,en,http://pbs.twimg.com/profile_images/674483069135560704/MXooYQrK_normal.jpg
@FBN_help It reversed last night. Thanks,FALSE,0,FBN_help,8/3/2018 15:42,FALSE,1.02534E+18,1.02541E+18,4832603410,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sirwebs,0,FALSE,FALSE,NA,NA,Where the streets have no name,en,http://pbs.twimg.com/profile_images/1020987525257711616/aCVCJGsS_normal.jpg
@SkyeBankNigeria @Onyeti1 @FirstBankngr @Quickteller @FBN_help hey I am sender   50000 was debited twice on my acco… https://t.co/QcFWsiOxop,FALSE,0,SkyeBankNigeria,8/3/2018 15:40,TRUE,1.02532E+18,1.02541E+18,392750442,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",Earth_Net,0,FALSE,FALSE,NA,NA,Bradford,en,http://pbs.twimg.com/profile_images/992337720956653568/XUEvtCTl_normal.jpg
@Gudkeriswagz @FBN_help I really dunno whats wrong wit first bank,FALSE,0,Gudkeriswagz,8/3/2018 15:27,FALSE,1.02532E+18,1.0254E+18,403035542,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Mazi_Tochukwu,0,FALSE,FALSE,NA,NA,"Port Harcourt, Nigeria",en,http://pbs.twimg.com/profile_images/2314803919/yllmyhsj2zpcu45qhz5z_normal.jpeg
"@FBN_help I actually receive alerts with this sim and also can recharge with it, but I don't want this service any… https://t.co/yXnXALRbcz",FALSE,0,FBN_help,8/3/2018 15:24,TRUE,1.0254E+18,1.0254E+18,4832603410,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Ahmg001,0,FALSE,FALSE,NA,NA,,en,http://pbs.twimg.com/profile_images/1009098540319207424/2vJAmsN0_normal.jpg
