text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,location,language,profileImageURL
RT @daves2ng: @itzKay_B @h_o_korobah @Abia21582702 @DrOlufunmilayo @gtbank Are you kidding me? @gtbank @gtbank_help is the worst when it co…,FALSE,0,NA,9/3/2018 7:37,FALSE,NA,1.03652E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",h_o_korobah,2,TRUE,FALSE,NA,NA,"Lagos, Nigeria!",en,http://pbs.twimg.com/profile_images/1035300683879202816/gpa8WP1-_normal.jpg
RT @daves2ng: @itzKay_B @h_o_korobah @Abia21582702 @DrOlufunmilayo @gtbank @gtbank_help ...history I could  it find a record of it. I paid…,FALSE,0,NA,9/3/2018 7:37,FALSE,NA,1.03652E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",h_o_korobah,2,TRUE,FALSE,NA,NA,"Lagos, Nigeria!",en,http://pbs.twimg.com/profile_images/1035300683879202816/gpa8WP1-_normal.jpg
"@gtbank_help I paid for electricity bill on Ibadan disco. the transaction failed but my account was debited, no rev… https://t.co/uvIjnvPrTL",FALSE,0,gtbank_help,9/3/2018 7:17,TRUE,NA,1.03651E+18,720633474,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",lertyph,0,FALSE,FALSE,NA,NA,,en,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
@itzKay_B @h_o_korobah @Abia21582702 @DrOlufunmilayo @gtbank @gtbank_help ...history I could  it find a record of i… https://t.co/29fZPBi69x,FALSE,1,daves2ng,9/3/2018 7:11,TRUE,1.03651E+18,1.03651E+18,236768359,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",daves2ng,2,FALSE,FALSE,NA,NA,"Lagos, Nigeria",en,http://pbs.twimg.com/profile_images/2669097046/05ddaef2f6f04f9eb46739488ff7b21f_normal.jpeg
@itzKay_B @h_o_korobah @Abia21582702 @DrOlufunmilayo @gtbank Are you kidding me? @gtbank @gtbank_help is the worst… https://t.co/LUP6QdcIw2,FALSE,1,itzKay_B,9/3/2018 7:08,TRUE,1.03627E+18,1.03651E+18,3440921055,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",daves2ng,2,FALSE,FALSE,NA,NA,"Lagos, Nigeria",en,http://pbs.twimg.com/profile_images/2669097046/05ddaef2f6f04f9eb46739488ff7b21f_normal.jpeg
"@Foskolo @gtbank_help @myaccessbank I'm obviously an active member of the social media society, I said it's the qui… https://t.co/zPdBJpSwWG",FALSE,0,Foskolo,9/3/2018 7:06,TRUE,1.0365E+18,1.03651E+18,49766852,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Bobbyskinipano,0,FALSE,FALSE,NA,NA,Port Harcourt,en,http://pbs.twimg.com/profile_images/613741273695035392/6tcNosvF_normal.jpg
"@DrOlufunmilayo @henryshield @gtbank_help @gtbank 
How much do u charge for SMS self? received an SMS alert  charge… https://t.co/GzqZejlMeR",FALSE,0,DrOlufunmilayo,9/3/2018 6:34,TRUE,1.03624E+18,1.0365E+18,553581707,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",haryoseeker04,0,FALSE,FALSE,NA,NA,nigeria,en,http://pbs.twimg.com/profile_images/889842382157602817/3647JYZW_normal.jpg
"@DrOlufunmilayo I was charged almost N300 by @gtbank_help @gtbank for SMS alert charges for just 1 month.  
In fact… https://t.co/qUbu7ml3ve",FALSE,1,DrOlufunmilayo,9/3/2018 6:20,TRUE,1.03623E+18,1.0365E+18,553581707,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Itz_Realone,1,FALSE,FALSE,NA,NA,Planet Earth,en,http://pbs.twimg.com/profile_images/886533803505852416/-_T-kgjK_normal.jpg
@Bobbyskinipano @gtbank_help @myaccessbank Thank you sir. Some of us do get these issues sorted out on Twitter. Not… https://t.co/qhZl1HIr8V,FALSE,0,Bobbyskinipano,9/3/2018 6:05,TRUE,1.03649E+18,1.0365E+18,40037104,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Foskolo,0,FALSE,FALSE,NA,NA,"Port Harcourt,Nigeria",en,http://pbs.twimg.com/profile_images/883433893935931392/-Rbe0D9p_normal.jpg
@gtbank_help please how do I block my misplaced atm card,FALSE,0,gtbank_help,9/3/2018 6:03,FALSE,NA,1.03649E+18,720633474,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",EMMANUE68774028,0,FALSE,FALSE,NA,NA,,en,http://pbs.twimg.com/profile_images/962809075158470661/9T-eOr7Q_normal.jpg
@Foskolo @gtbank_help @myaccessbank These things are resolved quicker through emails especially after reporting it… https://t.co/GIoPH50d6Z,FALSE,0,Foskolo,9/3/2018 5:57,TRUE,1.03636E+18,1.03649E+18,49766852,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Bobbyskinipano,0,FALSE,FALSE,NA,NA,Port Harcourt,en,http://pbs.twimg.com/profile_images/613741273695035392/6tcNosvF_normal.jpg
@AT2baba1 @gtbank_help Don't bother bro. Before they charge you twitter maintenance fee,FALSE,0,AT2baba1,9/3/2018 5:05,FALSE,1.03636E+18,1.03648E+18,9.97907E+17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",_hedris,0,FALSE,FALSE,NA,NA,,en,http://pbs.twimg.com/profile_images/973658366391324672/yhbJOJuW_normal.jpg
"@gtbank_help  The second subscribe I made this morning went through, plz,the first one of 3 days ago should revart, Thanks, Momoh Ismaila",FALSE,0,gtbank_help,9/3/2018 4:21,FALSE,1.03591E+18,1.03647E+18,720633474,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>",ismailamomoh3,0,FALSE,FALSE,NA,NA,Oakland~ Okene ,en-gb,http://pbs.twimg.com/profile_images/737195459240964096/4joXMq59_normal.jpg
"@gtbank_help revart my money back, Now I have made another subscription through Gtb ,plz, help Me check it &amp; make it happen on my Dstv",FALSE,0,gtbank_help,9/3/2018 4:09,FALSE,1.03591E+18,1.03647E+18,720633474,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>",ismailamomoh3,0,FALSE,FALSE,NA,NA,Oakland~ Okene ,en-gb,http://pbs.twimg.com/profile_images/737195459240964096/4joXMq59_normal.jpg
"@gtbank_help  plz, revart my money to quickly make another subscribe with my Dstv intime plz",FALSE,0,gtbank_help,9/3/2018 3:56,FALSE,1.03605E+18,1.03646E+18,720633474,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>",ismailamomoh3,0,FALSE,FALSE,NA,NA,Oakland~ Okene ,en-gb,http://pbs.twimg.com/profile_images/737195459240964096/4joXMq59_normal.jpg
@gtbank @gtbank_help my ATM card got trapped inside your ATM at Abu Zaria Samaru campus on Saturday evening. Is it… https://t.co/0lxWJ76UG9,FALSE,0,gtbank,9/3/2018 3:56,TRUE,NA,1.03646E+18,63977305,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",damee65,0,FALSE,FALSE,NA,NA,,en,http://pbs.twimg.com/profile_images/740650086670143488/BoEUeqIt_normal.jpg
@gtbank_help  Good Morning,FALSE,0,gtbank_help,9/3/2018 3:25,FALSE,1.03605E+18,1.03646E+18,720633474,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>",ismailamomoh3,0,FALSE,FALSE,NA,NA,Oakland~ Okene ,en-gb,http://pbs.twimg.com/profile_images/737195459240964096/4joXMq59_normal.jpg
"@gtbank_help I sent an email to Agbmasha, my account officer &amp; your complaints team regarding fraud on my account h… https://t.co/67B355adZx",FALSE,0,gtbank_help,9/3/2018 2:12,TRUE,NA,1.03644E+18,720633474,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AdedoyinOdafe,0,FALSE,FALSE,NA,NA,"Coventry, England",en,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
@gtbank_help I would like to know why I got charged $20 for card maintenance fee. What is it for bc my card is not… https://t.co/WqNEpaQ2jV,FALSE,0,gtbank_help,9/3/2018 2:11,TRUE,NA,1.03644E+18,720633474,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",tomisin_moronK,0,FALSE,FALSE,NA,NA,"Ottawa, Ontario",en,http://pbs.twimg.com/profile_images/1021694990802550784/B4HTkC7n_normal.jpg
RT @gtbank_help: @modester_john Hello. Kindly note that Etisalat/Glo charge their subscribers N2.50k per 20 seconds while Airtel charges th…,FALSE,0,NA,9/2/2018 21:32,FALSE,NA,1.03637E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",asquarebubble,1,TRUE,FALSE,NA,NA,"Akure, Nigeria",en,http://pbs.twimg.com/profile_images/1021008542483001344/vMI2QZai_normal.jpg
HI @gtbank_help @gtbank I need help with my account and officers attached to my account have refused to reply my mails.,FALSE,0,NA,9/2/2018 21:30,FALSE,NA,1.03637E+18,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",MsToluh,0,FALSE,FALSE,NA,NA,"Maryland, USA | Lagos NG",en,http://pbs.twimg.com/profile_images/959099297630511104/VMfnkuSn_normal.jpg
@Foskolo @gtbank_help @myaccessbank They are sleeping...,FALSE,0,Foskolo,9/2/2018 21:29,FALSE,1.03636E+18,1.03637E+18,49766852,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ChoWizzie,0,FALSE,FALSE,NA,NA,"Port Harcourt, Nigeria",en,http://pbs.twimg.com/profile_images/877012250778849282/jCrvr9no_normal.jpg
@fmphillips2 @DrOlufunmilayo @gtbank_help @fidelitybankplc @AirtelNigeria I called out @DiamondBankNG for two solid… https://t.co/yMvbEEo0BW,FALSE,0,fmphillips2,9/2/2018 21:22,TRUE,1.03635E+18,1.03636E+18,95648957,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",HorlarJhidey,0,FALSE,FALSE,NA,NA,"Lagos, Nigeria",en,http://pbs.twimg.com/profile_images/1024731818657030151/4jdh-EgL_normal.jpg
@gtbank_help @_hedris You lot should just forget this shit and talk to us here.. was deducted #200 transfer charges… https://t.co/ZClYpKAHBk,FALSE,0,gtbank_help,9/2/2018 21:18,TRUE,1.03632E+18,1.03636E+18,720633474,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AT2baba1,0,FALSE,FALSE,NA,NA,Lagos Nigeria,en,http://pbs.twimg.com/profile_images/997947020651282432/eD-xWAOT_normal.jpg
"@Foskolo @gtbank_help @myaccessbank 10 k is mega bucks jour ,May they no try that Kline play haba<ed><U+00A0><U+00BD><ed><U+00B8><U+00AC>",FALSE,0,Foskolo,9/2/2018 21:16,FALSE,1.03636E+18,1.03636E+18,49766852,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",satrust,0,FALSE,FALSE,NA,NA,lagos,en,http://pbs.twimg.com/profile_images/987310427850801152/fZTNYg3N_normal.jpg
"Dear @gtbank_help , the transfer I made since Saturday to @myaccessbank account is yet to reflect. 

Any reason for… https://t.co/n7YCrkeQvU",FALSE,3,NA,9/2/2018 21:11,TRUE,NA,1.03636E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Foskolo,0,FALSE,FALSE,NA,NA,"Port Harcourt,Nigeria",en,http://pbs.twimg.com/profile_images/883433893935931392/-Rbe0D9p_normal.jpg
"@DrOlufunmilayo Calling out @gtbank_help, @fidelitybankplc and @AirtelNigeria Charging for unsuccessful transfer us… https://t.co/rp7VWxmdz7",FALSE,0,DrOlufunmilayo,9/2/2018 20:35,TRUE,1.03635E+18,1.03635E+18,553581707,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",fmphillips2,0,FALSE,FALSE,NA,NA,,en,http://pbs.twimg.com/profile_images/842712219259453441/AoBUt7rq_normal.jpg
@gtbank_help I DO NOT Own this account. Stop sending statements to my email address https://t.co/4G2QNbRynR,FALSE,0,gtbank_help,9/2/2018 20:11,FALSE,NA,1.03635E+18,720633474,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1Wunmi,0,FALSE,FALSE,NA,NA,,en,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
"@gtbank_help scratch that. Concerning the issue I raised earlier, I just discovered the problem wasn't from your en… https://t.co/92TRVWRvMU",FALSE,0,gtbank_help,9/2/2018 20:10,TRUE,NA,1.03635E+18,720633474,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Eyan_Pataki,0,FALSE,FALSE,NA,NA,Lagos ,en,http://pbs.twimg.com/profile_images/1023471527201779713/MWoMJYbv_normal.jpg
RT @Zezk_Lukman: @accessbank_help @gtbank_help @FirstBankngr https://t.co/Ooo0HtTKCq,FALSE,0,NA,9/2/2018 20:05,FALSE,NA,1.03634E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DrOlufunmilayo,1,TRUE,FALSE,NA,NA,"Lagos, Nigeria",en,http://pbs.twimg.com/profile_images/1029835556321222656/OBpn6nYt_normal.jpg
@accessbank_help @gtbank_help @FirstBankngr https://t.co/Ooo0HtTKCq,FALSE,0,accessbank_help,9/2/2018 20:04,FALSE,NA,1.03634E+18,2164455380,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Zezk_Lukman,1,FALSE,FALSE,NA,NA,"Lagos, Nigeria",en,http://pbs.twimg.com/profile_images/1037806434669477888/-Dz0fAtC_normal.jpg
@gtbank_help una don start  again oO.. I transferred some money into my account this night and still haven't receiv… https://t.co/P97HfkBHh3,FALSE,0,gtbank_help,9/2/2018 20:00,TRUE,NA,1.03634E+18,720633474,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Eyan_Pataki,0,FALSE,FALSE,NA,NA,Lagos ,en,http://pbs.twimg.com/profile_images/1023471527201779713/MWoMJYbv_normal.jpg
"@gtbank_help @modester_john Just hearing this for the first time
I see,that why my dad said I should stop trying a… https://t.co/S8UTwcOwmj",FALSE,0,gtbank_help,9/2/2018 19:46,TRUE,1.03628E+18,1.03634E+18,720633474,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Damlat1759,0,FALSE,FALSE,NA,NA,"Ogun, Nigeria",en,http://pbs.twimg.com/profile_images/1032971687342628864/jCA4dn2Y_normal.jpg
@gtbank_help Done.,FALSE,0,gtbank_help,9/2/2018 18:34,FALSE,1.03632E+18,1.03632E+18,720633474,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Steavihn,0,FALSE,FALSE,NA,NA,,en,http://pbs.twimg.com/profile_images/1004803052837244934/1BMlbhZk_normal.jpg
"RT @LUCASY2G: @trolls_queen @gtbank_help @gtbank @gtbank_help this is basically bad business report for you.

@UNIONBANK_NG gain more clien…",FALSE,0,NA,9/2/2018 18:33,FALSE,NA,1.03632E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",trolls_queen,1,TRUE,FALSE,NA,NA,,en,http://pbs.twimg.com/profile_images/662999835906285569/i-e4cjcu_normal.jpg
@gtbank_help @GraphicsKingman Jurassic World: Fallen Kingdom Official Teaser Trailer #1 () - Chris Pratt Amblin Ent… https://t.co/O1SDde5iUT,FALSE,0,gtbank_help,9/2/2018 18:32,TRUE,1.03632E+18,1.03632E+18,720633474,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",YusomiC,0,FALSE,FALSE,NA,NA,Ciamis,id,http://pbs.twimg.com/profile_images/967458206086676480/froGdLws_normal.jpg
"@trolls_queen @gtbank_help @gtbank @gtbank_help this is basically bad business report for you.

@UNIONBANK_NG gain… https://t.co/EYV4GBhVSA",FALSE,1,trolls_queen,9/2/2018 18:31,TRUE,1.03631E+18,1.03632E+18,754384574,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LUCASY2G,1,FALSE,FALSE,NA,NA,"Port Harcourt, Nigeria",en,http://pbs.twimg.com/profile_images/1035563229303304194/JGm7glfV_normal.jpg
"@gtbank_help Please, I can't send a direct message. Kindly follow",FALSE,0,gtbank_help,9/2/2018 18:27,FALSE,1.03627E+18,1.03632E+18,720633474,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Uchey25,0,FALSE,FALSE,NA,NA,,en,http://pbs.twimg.com/profile_images/1027568435520331778/cHb8QerA_normal.jpg
"Some days ago, I gladly yanked @gtbank_help off my mental space. 

I can't die because a bank was brazenly stealing… https://t.co/thnyV1d8Yj",FALSE,1,NA,9/2/2018 17:37,TRUE,NA,1.03631E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",trolls_queen,0,FALSE,FALSE,NA,NA,,en,http://pbs.twimg.com/profile_images/662999835906285569/i-e4cjcu_normal.jpg
@Bytec0de_ @gtbank_help GTB deducts monthly account maintenance &amp; some other funny charges from my account as well… https://t.co/ENd1fQEj0N,FALSE,2,Bytec0de_,9/2/2018 17:34,TRUE,1.03629E+18,1.03631E+18,70592883,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",frankoroiwi,0,FALSE,FALSE,NA,NA,,en,http://pbs.twimg.com/profile_images/1000962154693001218/3ix49-3r_normal.jpg
"@gtbank_help I made a transaction yesterday afternoon around to 4, of 2040 on a nearby P.O.S. up till now have not… https://t.co/PmC8XIlxdO",FALSE,0,gtbank_help,9/2/2018 17:27,TRUE,NA,1.0363E+18,720633474,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",Akinloly,0,FALSE,FALSE,NA,NA,,en,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
